,Category,Subcategory,Difficulty,Solution,Prerequisite,Hint,Task,Sample Input,Sample Output,Cyclomatic Complexity,Halstead Difficulty,Halstead Effort,Halstead Volume,Halstead Time,SLoC,Logical SLoC,Number of Functions,Number of Classes,Number of Lines,Number of Comments,Diff SLoC LLoC,Maintainability Index,Student ID,Demanding,Effort,Satisfied,Stress,Exercise ID,Num of Bursts,Total Keystrokes,Total Time,Avg. Latency,Num of Deletions,Num of Insertions,Edit Ratio,Freq of nan,Freq of Enter,Freq of KeyD,Freq of KeyE,Freq of KeyF,Freq of Space,Freq of KeyC,Freq of KeyO,Freq of KeyU,Freq of KeyN,Freq of KeyT,Freq of ShiftLeft,Freq of Minus,Freq of KeyV,Freq of KeyW,Freq of KeyL,Freq of KeyS,Freq of Digit9,Freq of KeyR,Freq of ArrowRight,Freq of Backspace,Freq of Tab,Freq of ArrowLeft,Freq of Semicolon,Freq of ArrowDown,Freq of Equal,Freq of BracketLeft,Freq of BracketRight,Freq of Quote,Freq of KeyA,Freq of Comma,Freq of KeyI,Freq of KeyG,Freq of Digit0,Freq of Backslash,Freq of KeyP,Freq of Digit1,Freq of KeyM,Freq of ArrowUp,Freq of Period,Freq of ControlLeft,Freq of Delete,Freq of KeyH,Freq of KeyJ,Freq of Digit2,Freq of KeyB,Freq of Digit3,Freq of Digit5,Freq of Digit6,Freq of KeyZ,Freq of ShiftRight,Freq of KeyX,Freq of KeyY,Freq of Slash,Freq of Digit4,Freq of Digit7,Freq of Digit8,Freq of KeyQ,Freq of Insert,Freq of Home,Freq of MetaLeft,Freq of KeyK,Freq of NumpadSubtract,Freq of MetaRight,Freq of Numpad0,Freq of End,Freq of AltLeft,Freq of Backquote,Freq of CapsLock,Freq of Numpad4,Freq of PageDown,Freq of Escape,Freq of NumpadAdd,Freq of Numpad1,Freq of Numpad2,Freq of NumpadMultiply,Freq of NumpadDecimal,Freq of Numpad5,Freq of Numpad6,Freq of NumpadEnter,Freq of Numpad3,Freq of Numpad8,Freq of Numpad7,Freq of ControlRight,Freq of PageUp,Short Pause,Num of Code Executions,Num of AI Feedback Calls,Num of Editor Actives,Num of Editor Inactives,Large Editor Deactives,Medium Editor Deactives,Small Editor Deactives,Large Editor Deactive Time (Mean),Medium Editor Deactive Time (Mean),Small Editor Deactive Time (Mean),Num of Page Actives,Num of Page Inactives,Large Page Deactives,Medium Page Deactives,Small Page Deactives,Large Page Deactive Time (Mean),Medium Page Deactive Time (Mean),Small Page Deactive Time (Mean),Final Grade,Function Definition,Recursion,Conditional Statements,Loops,Class Definition,Instance Variables,Mathematical Operations,List Operations,String Operations,Nested Data Structures,Error Handling,State Management,Mathematical Sequences,Cognitive Load
138,recursion,handling_recursion_depth,easy,"def fibonacci(n):
    if n <= 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fibonacci(n-1) + fibonacci(n-2)

# Example usage:
print(fibonacci(6)) # Outputs: 8",The students should be comfortable with recursion and should understand the Fibonacci sequence.,Define the base cases for when `n` is 0 or 1 and use recursion to express the relation `F(n) = F(n-1) + F(n-2)`.,"Construct a recursive Python function called `fibonacci` that will return the `n`-th number in the Fibonacci sequence. The sequence starts with 0 and 1, and every number thereafter is the sum of the previous two.",`fibonacci(6)`,"`8` because the Fibonacci sequence up to the 6th number is: 0, 1, 1, 2, 3, 5, 8.",3,10,9,9,0,1,0,1,0,10,0,1,67.03732138706349,Student_16,2,2,5,2,434,1.0,234.0,184.745999,0.7929012832618026,55.0,165.0,0.9401709401709402,0.0,11.0,1.0,7.0,7.0,19.0,2.0,1.0,8.0,14.0,10.0,19.0,4.0,0.0,0.0,4.0,2.0,7.0,11.0,2.0,42.0,4.0,6.0,4.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,10.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,7,1,8.0,8.0,0.0,6.0,10.0,0.0,27.70566666116667,2.3654999734,,,,,,,,,40.0,0,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,0.6000000000000001
139,recursion,defining_a_recursive_function,medium,"def recursive_reverse(s):
    if len(s) == 0:
        return s
    else:
        return s[-1] + recursive_reverse(s[:-1])

# Example usage:
print(recursive_reverse('hello'))  # Outputs: 'olleh'",Students should understand the concept of string slicing and recursion in Python.,Consider the last character of the string and recursively reverse the remaining part of the string.,"Write a Python function named `recursive_reverse` that takes a string as input and returns the string reversed using recursion. If the input string is empty, the function should return an empty string.",`recursive_reverse('hello')`,`'olleh'` because the reverse of the string 'hello' is 'olleh'.,2,8,8,7,0,1,0,1,0,8,0,1,68.8237991482895,Student_16,2,1,5,1,568,6.0,266.0,335.168999,1.2647886754716982,49.0,207.0,0.9624060150375939,0.0,8.0,1.0,20.0,2.0,13.0,1.0,2.0,4.0,13.0,14.0,26.0,6.0,2.0,0.0,7.0,12.0,8.0,21.0,0.0,32.0,2.0,0.0,7.0,2.0,5.0,2.0,1.0,9.0,3.0,0.0,10.0,8.0,10.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,6,3,9.0,9.0,0.0,9.0,8.0,0.0,21.02255556322222,2.554250002,3.0,3.0,0.0,6.0,0.0,0.0,26.228500008499996,0.0,100.0,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,0.09999999999999987
140,recursion,defining_a_recursive_function,hard,"def flatten_list(lst):
    flat_list = []
    for item in lst:
        if isinstance(item, list):
            flat_list.extend(flatten_list(item))
        else:
            flat_list.append(item)
    return flat_list

# Example usage:
print(flatten_list([1, [2, [3, 4], [[5]], 6, 7], 8])) # Outputs: [1, 2, 3, 4, 5, 6, 7, 8]","Students should know how to use lists, loops, recursion, and type checking with `isinstance`.","Use a for loop to iterate through each element. For each list found, call the function recursively; otherwise, add the element to the resulting list.",Develop a Python program that defines a recursive function named `flatten_list` which takes a list with nested lists of arbitrary depth and returns a flat list containing all the elements in a single list with no nesting.,"`flatten_list([1, [2, [3, 4], [[5]], 6, 7], 8])`","`[1, 2, 3, 4, 5, 6, 7, 8]` because the nested list structures have been removed and all elements are in one flat list.",3,14,10,10,0,4,0,1,0,14,0,4,100.0,Student_16,7,4,4,3,547,11.0,505.0,529.702,1.0509960317460318,112.0,355.0,0.9247524752475248,0.0,13.0,4.0,19.0,14.0,35.0,1.0,2.0,5.0,27.0,23.0,51.0,1.0,1.0,0.0,23.0,18.0,16.0,16.0,6.0,85.0,5.0,3.0,10.0,2.0,7.0,7.0,7.0,0.0,15.0,1.0,41.0,9.0,12.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,7,3,18.0,18.0,2.0,14.0,20.0,71.31250011899999,12.799857173785714,2.7259999394000003,5.0,5.0,1.0,5.0,4.0,162.713000059,11.7328000546,1.6937499642499998,30.0,1,0,1,1,-1,-1,-1,0,-1,1,-1,-1,-1,3.0999999999999996
141,classes_and_objects,creating_a_class,easy,"class Rectangle:
    def __init__(self, length, width):
        self.length = length
        self.width = width

    def area(self):
        return self.length * self.width

    def perimeter(self):
        return 2 * (self.length + self.width)

# Example usage:
my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area()) # Outputs: Area: 50
print('Perimeter:', my_rectangle.perimeter()) # Outputs: Perimeter: 30","Students should understand basic class construction, attribute definition, and use of self to access attributes.","Remember that the area of a rectangle can be calculated by multiplying its length by its width, and the perimeter is the sum of the lengths of all sides.","Create a Python class named `Rectangle` with two attributes: `length` and `width`. The class should have two methods: `area` which returns the area of the rectangle, and `perimeter` which returns the perimeter of the rectangle.","`my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area())
print('Perimeter:', my_rectangle.perimeter())`","`Area: 50
Perimeter: 30` because the area is length * width and the perimeter is 2 * (length + width).",5,15,11,11,0,4,0,4,1,15,0,4,66.72265782306661,Student_16,4,3,5,2,2171,9.0,459.0,380.655999,0.831126635371179,103.0,343.0,0.971677559912854,0.0,15.0,8.0,46.0,19.0,28.0,4.0,0.0,3.0,17.0,21.0,24.0,8.0,2.0,10.0,30.0,16.0,5.0,12.0,4.0,83.0,6.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,9.0,7.0,11.0,11.0,6.0,0.0,1.0,2.0,3.0,0.0,11.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,9,2,17.0,17.0,0.0,15.0,19.0,0.0,11.891866683866665,2.696947373947369,4.0,4.0,2.0,5.0,1.0,104.33099997049999,12.0282000066,0.151000023,100.0,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,1.4999999999999996
142,classes_and_objects,inheritance,medium,"class Shape:
    def __init__(self, color):
        self.color = color

class Square(Shape):
    def __init__(self, color, side):
        super().__init__(color)
        self.side = side

    def area(self):
        return self.side ** 2

# Example usage:
square = Square('blue', 3)
print(square.area())  # Outputs: 9","Students should be aware of class inheritance, the `super()` function, and how to override methods in subclasses.",Don't forget to call the initializer of the parent `Shape` class using `super()` and override the `area` method for `Square`.,Inherit from a class `Shape` to create a subclass `Square`. The `Shape` class has an instance variable `color`. The `Square` class is initialized with `color` and `side` (the length of a side of the square). Implement the method `area` in the `Square` class that calculates and returns the area of the square.,"square = Square('blue', 3)
print(square.area())",`9` because the area of a square with a side length of 3 is `3*3`.,7,17,11,11,0,6,0,5,2,17,0,6,73.40427642081417,Student_16,5,4,4,4,1949,29.0,495.0,910.697999,1.8435182165991904,109.0,375.0,0.9777777777777777,0.0,21.0,6.0,41.0,14.0,23.0,11.0,17.0,8.0,15.0,12.0,32.0,2.0,2.0,1.0,37.0,28.0,10.0,18.0,2.0,75.0,13.0,4.0,5.0,1.0,4.0,1.0,0.0,0.0,19.0,5.0,2.0,11.0,8.0,0.0,5.0,1.0,0.0,3.0,11.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,11,6,27.0,27.0,2.0,30.0,22.0,190.071000099,17.992099992433335,2.6983636292727273,11.0,12.0,5.0,11.0,7.0,146.5565999508,18.525454521272728,2.709142923142857,100.0,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,2.7
143,classes_and_objects,defining_attributes_and_methods,hard,"import time

class Timer:
    def __init__(self):
        self.start_time = None
        self.end_time = None

    def start(self):
        self.start_time = time.time()
        self.end_time = None

    def stop(self):
        if self.start_time is None:
            raise ValueError('Timer must be started before it can be stopped.')
        self.end_time = time.time()

    def duration(self):
        if self.start_time is None or self.end_time is None:
            raise ValueError('Timer must be started and stopped to get the duration.')
        return self.end_time - self.start_time

# Example usage:
t = Timer()
t.start()
time.sleep(2)
t.stop()
print(t.duration()) # Outputs: 2.0 (approximately)","Students should be familiar with basic class creation, error handling using exceptions, and working with the `time` module.",Use `time.time()` to get the current time. Make sure the timer is in the correct state before allowing `stop` and `duration` to be called.,"In this exercise, you will create a Python class called `Timer`. The class should have methods to `start` the timer, `stop` the timer, and `duration` which should return the time elapsed between the start and stop times in seconds. Additionally, include error handling to ensure that `stop` cannot be called before `start` and that `duration` cannot be called unless the timer has been both started and stopped. Use the `time` module from Python's standard library to get the current time.","`t = Timer() 
t.start() 
# assume a duration of 2 seconds between start and stop 
time.sleep(2) 
t.stop() 
print(t.duration())`","`2.0` or close to `2.0`, depending on the actual time elapsed.",6,22,15,15,1,6,1,5,1,22,1,5,83.8387722841505,Student_16,6,4,4,3,2135,16.0,471.0,443.602,0.9438340425531915,78.0,381.0,0.9745222929936306,0.0,27.0,8.0,37.0,15.0,25.0,2.0,11.0,5.0,11.0,47.0,39.0,6.0,0.0,0.0,12.0,27.0,13.0,19.0,0.0,52.0,7.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,23.0,0.0,17.0,0.0,9.0,0.0,17.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,8,3,16.0,16.0,2.0,16.0,14.0,87.148000002,18.375999987125,2.004857165428571,4.0,5.0,2.0,2.0,5.0,193.4764999155,33.4725000855,1.723799944,30.0,0,-1,-1,-1,1,0,1,-1,-1,-1,-1,-1,-1,2.8
144,for_loops,for_loop_with_range_iterate_over_string,easy,"def count_vowels(word):
    count = 0
    vowels = 'aeiou'
    for i in range(len(word)):
        if word[i].lower() in vowels:
            count += 1
    return count

# Example usage:
print(count_vowels('umbrella')) # Outputs: 3","Students should be familiar with for loops, the range function, and basic string operations.",Convert the input string to lowercase to simplify checking and use a loop to count vowels.,"Write a Python program that asks the user to input a word and then uses a for loop with range to count the number of vowels ('a', 'e', 'i', 'o', 'u') in the word. The program should print the total number of vowels found.",`count_vowels('umbrella')`,`3` because there are 3 vowels in 'umbrella'.,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Student_17,2,3,5,1,586,22.0,705.0,801.914999,1.1390838053977272,109.0,440.0,0.7787234042553192,0.0,22.0,13.0,27.0,12.0,63.0,9.0,28.0,11.0,15.0,14.0,69.0,2.0,22.0,20.0,11.0,5.0,13.0,30.0,37.0,89.0,7.0,23.0,9.0,14.0,38.0,2.0,2.0,13.0,5.0,0.0,27.0,1.0,7.0,0.0,6.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,9,6,12.0,12.0,6.0,16.0,2.0,68855.63799997182,22.347750008,3.5644999745,2.0,2.0,1.0,3.0,0.0,413395.065999747,9.433666705999999,0.0,20.0,0,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,0.7
145,for_loops,nested_for_loop,medium,"def is_prime(num):
    if num < 2:
        return False
    for i in range(2, int(num**0.5) + 1):
        if num % i == 0:
            return False
    return True

def find_prime_pairs(N):
    primes = [i for i in range(2, N+1) if is_prime(i)]
    pairs = [(x, y) for x, y in zip(primes, primes[1:]) if y - x == 6]
    return pairs

# Example usage:
print(find_prime_pairs(30)) # Outputs: [(5, 11), (7, 13), (11, 17), (13, 19), (17, 23), (23, 29)]","Students should know how to define functions, use for loops, list comprehensions, and understand the concept of prime numbers.","First, create a helper function to check for prime numbers. Then, generate a list of primes and find pairs that satisfy the 'sexy primes' condition.","Write a Python function `find_prime_pairs` that takes an integer `N` and returns a list of tuples, where each tuple (`x`, `y`) represents a pair of prime numbers such that `x < y <= N` and `y - x == 6`. This difference of 6 is sometimes referred to as 'sexy primes'.",`find_prime_pairs(30)`,"`[(5, 11), (7, 13), (11, 17), (13, 19), (17, 23), (23, 29)]` because these are the pairs of primes less than 30 that are 6 units apart.",0,0,0,0,0,0,0,0,0,0,0,0,0.0,Student_17,10,5,2,3,683,8.0,173.0,281.129999,1.634476738372093,19.0,134.0,0.884393063583815,0.0,7.0,3.0,7.0,3.0,19.0,2.0,0.0,3.0,4.0,1.0,11.0,5.0,0.0,0.0,2.0,2.0,4.0,4.0,7.0,11.0,2.0,6.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,14.0,7.0,0.0,1.0,0.0,4.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,4.0,4.0,3.0,4.0,1.0,118.70266668033334,36.0812500715,1.54799962,3.0,3.0,3.0,3.0,0.0,112.80500006666666,30.289333263999996,0.0,10.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4.699999999999999
146,for_loops,for_and_while_loop_combo,hard,"def generate_substrings(s):
    substrings = []
    for start in range(len(s)):
        end = start
        while end < len(s):
            substrings.append(s[start:end+1])
            end += 1
    return substrings

# Example usage:
print(generate_substrings('abc')) # Outputs the specified sample output","Students should be comfortable with string slicing, manipulating lists, and nested loops in Python.",Use the index from the `for` loop as the starting point and expand the end index using the `while` loop to create each substring.,Write a Python program that uses a combination of `for` and `while` loops to construct a list of all the substrings of a given string `s`. Your function `generate_substrings` should take a single argument `s` and return a list of all possible contiguous substrings. Use the `for` loop to control the starting point of each substring and the nested `while` loop to extend the substring character by character until the end of the string is reached.,`generate_substrings('abc')`,"`['a', 'ab', 'abc', 'b', 'bc', 'c']` because these are all the contiguous substrings that can be formed from the string 'abc'.",0,0,0,0,0,0,0,0,0,0,0,0,0.0,Student_17,5,4,5,2,760,21.0,426.0,680.628999,1.6014799976470588,90.0,282.0,0.8732394366197183,0.0,18.0,10.0,25.0,3.0,38.0,0.0,2.0,10.0,23.0,23.0,19.0,1.0,3.0,1.0,5.0,24.0,7.0,22.0,11.0,76.0,6.0,12.0,5.0,0.0,12.0,1.0,2.0,1.0,8.0,1.0,9.0,6.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,9,3,18.0,18.0,3.0,24.0,9.0,93.70866664233334,16.345166703083333,2.803777721222222,10.0,11.0,3.0,13.0,5.0,158.66366664533334,17.58423080830769,2.2627999302000004,20.0,1,-1,-1,0,-1,-1,-1,1,0,-1,-1,-1,-1,2.1
147,recursion,handling_recursion_depth,easy,"def fibonacci(n):
    if n <= 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fibonacci(n-1) + fibonacci(n-2)

# Example usage:
print(fibonacci(6)) # Outputs: 8",The students should be comfortable with recursion and should understand the Fibonacci sequence.,Define the base cases for when `n` is 0 or 1 and use recursion to express the relation `F(n) = F(n-1) + F(n-2)`.,"Construct a recursive Python function called `fibonacci` that will return the `n`-th number in the Fibonacci sequence. The sequence starts with 0 and 1, and every number thereafter is the sum of the previous two.",`fibonacci(6)`,"`8` because the Fibonacci sequence up to the 6th number is: 0, 1, 1, 2, 3, 5, 8.",0,0,0,0,0,0,0,0,0,0,0,0,0.0,Student_17,3,4,4,1,434,21.0,420.0,550.194999,1.313114556085919,55.0,298.0,0.8404761904761905,0.0,17.0,2.0,19.0,10.0,48.0,10.0,5.0,17.0,24.0,15.0,32.0,4.0,0.0,1.0,5.0,11.0,9.0,15.0,18.0,44.0,6.0,4.0,5.0,0.0,14.0,0.0,0.0,3.0,5.0,1.0,16.0,0.0,7.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,7.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,6,1,13.0,13.0,3.0,16.0,7.0,77.95466669433334,22.948437467124997,2.8728571959999996,7.0,8.0,2.0,9.0,4.0,158.5519999265,27.146555529777782,3.002750039,40.0,1,1,1,-1,-1,-1,1,-1,0,-1,-1,-1,1,1.4999999999999998
148,recursion,defining_a_recursive_function,medium,"def recursive_reverse(s):
    if len(s) == 0:
        return s
    else:
        return s[-1] + recursive_reverse(s[:-1])

# Example usage:
print(recursive_reverse('hello'))  # Outputs: 'olleh'",Students should understand the concept of string slicing and recursion in Python.,Consider the last character of the string and recursively reverse the remaining part of the string.,"Write a Python function named `recursive_reverse` that takes a string as input and returns the string reversed using recursion. If the input string is empty, the function should return an empty string.",`recursive_reverse('hello')`,`'olleh'` because the reverse of the string 'hello' is 'olleh'.,2,11,8,7,1,3,1,1,0,11,1,2,90.5195855320995,Student_17,2,4,5,1,568,8.0,245.0,326.932,1.3398852459016395,36.0,182.0,0.889795918367347,0.0,12.0,1.0,16.0,2.0,21.0,1.0,0.0,9.0,13.0,13.0,20.0,3.0,2.0,0.0,2.0,15.0,6.0,20.0,14.0,26.0,4.0,3.0,5.0,1.0,7.0,2.0,0.0,3.0,1.0,1.0,9.0,4.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,1,8.0,8.0,1.0,12.0,3.0,72.996999979,23.615833362,3.1356665293333332,4.0,4.0,2.0,4.0,2.0,77.1000000235,26.2729999425,3.75300014,35.0,1,0,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0.9999999999999998
149,recursion,defining_a_recursive_function,hard,"def flatten_list(lst):
    flat_list = []
    for item in lst:
        if isinstance(item, list):
            flat_list.extend(flatten_list(item))
        else:
            flat_list.append(item)
    return flat_list

# Example usage:
print(flatten_list([1, [2, [3, 4], [[5]], 6, 7], 8])) # Outputs: [1, 2, 3, 4, 5, 6, 7, 8]","Students should know how to use lists, loops, recursion, and type checking with `isinstance`.","Use a for loop to iterate through each element. For each list found, call the function recursively; otherwise, add the element to the resulting list.",Develop a Python program that defines a recursive function named `flatten_list` which takes a list with nested lists of arbitrary depth and returns a flat list containing all the elements in a single list with no nesting.,"`flatten_list([1, [2, [3, 4], [[5]], 6, 7], 8])`","`[1, 2, 3, 4, 5, 6, 7, 8]` because the nested list structures have been removed and all elements are in one flat list.",3,12,10,10,1,1,1,1,0,12,1,0,100.0,Student_17,7,5,5,3,547,11.0,252.0,341.788999,1.3617091593625497,36.0,180.0,0.8571428571428571,0.0,14.0,3.0,13.0,6.0,17.0,3.0,2.0,3.0,7.0,18.0,17.0,4.0,5.0,0.0,14.0,16.0,4.0,8.0,15.0,22.0,6.0,6.0,3.0,3.0,7.0,3.0,2.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4,2,9.0,9.0,2.0,13.0,3.0,72.924500107,20.87076917069231,3.115666866333333,4.0,4.0,1.0,6.0,1.0,150.592999936,23.100666641999997,4.898000241,100.0,1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,3.2
150,classes_and_objects,creating_a_class,easy,"class Rectangle:
    def __init__(self, length, width):
        self.length = length
        self.width = width

    def area(self):
        return self.length * self.width

    def perimeter(self):
        return 2 * (self.length + self.width)

# Example usage:
my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area()) # Outputs: Area: 50
print('Perimeter:', my_rectangle.perimeter()) # Outputs: Perimeter: 30","Students should understand basic class construction, attribute definition, and use of self to access attributes.","Remember that the area of a rectangle can be calculated by multiplying its length by its width, and the perimeter is the sum of the lengths of all sides.","Create a Python class named `Rectangle` with two attributes: `length` and `width`. The class should have two methods: `area` which returns the area of the rectangle, and `perimeter` which returns the perimeter of the rectangle.","`my_rectangle = Rectangle(10, 5)
print('Area:', my_rectangle.area())
print('Perimeter:', my_rectangle.perimeter())`","`Area: 50
Perimeter: 30` because the area is length * width and the perimeter is 2 * (length + width).",5,16,12,12,1,3,1,4,1,16,1,2,78.9840838787638,Student_17,2,3,5,1,2171,18.0,555.0,482.674999,0.8712545108303249,79.0,411.0,0.8828828828828829,0.0,15.0,11.0,52.0,13.0,38.0,10.0,0.0,2.0,9.0,21.0,47.0,10.0,0.0,7.0,16.0,13.0,11.0,31.0,37.0,50.0,20.0,4.0,6.0,1.0,9.0,0.0,0.0,2.0,22.0,5.0,28.0,7.0,2.0,1.0,8.0,1.0,8.0,0.0,8.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5,1,11.0,11.0,2.0,14.0,6.0,126.62650001,18.751071419000002,3.419333339,6.0,6.0,1.0,6.0,5.0,61.24000001,15.944333354500001,3.2500000478000004,30.0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,0.7
